0,0,0,20.87,20.381
1.005,0,0,20.87,20.381
2.009,0,0,20.87,20.87
3.011,0,0,20.87,20.381
4.003,0,0,20.87,20.381
4.997,0,0,20.87,20.381
6.002,0,0,20.87,20.381
7.002,0,0,20.87,20.381
8.006,0,0,20.87,20.381
8.997,100,0,20.87,20.87
9.988,100,0,20.87,20.87
10.982,100,0,21.359,20.87
11.974,100,0,20.87,20.87
12.978,100,0,20.87,20.87
13.971,100,0,20.87,20.87
14.973,100,0,21.359,20.87
15.964,100,0,21.359,20.87
16.968,100,0,21.359,20.87
17.958,100,0,20.87,20.381
18.95,100,0,21.359,20.87
19.942,100,0,21.359,20.87
20.946,100,0,21.359,20.87
21.949,100,0,21.359,20.87
22.952,100,0,21.848,20.381
23.944,100,0,21.848,20.87
24.943,100,0,21.848,20.87
25.936,100,0,22.336,20.87
26.934,100,0,21.848,20.87
27.938,100,0,22.336,20.87
28.941,100,0,22.825,20.381
29.944,100,0,22.825,20.87
30.936,100,0,23.314,20.87
31.93,100,0,23.803,20.87
32.92,100,0,23.314,20.87
33.917,100,0,23.803,20.87
34.92,100,0,24.291,20.87
35.915,100,0,24.291,20.87
37.136,100,0,24.78,20.87
38.131,100,0,25.269,20.87
39.136,100,0,25.269,20.87
40.13,100,0,25.269,20.87
41.134,100,0,25.758,20.381
42.138,100,0,26.246,20.87
43.129,100,0,26.246,20.87
44.12,100,0,26.735,20.381
45.124,100,0,26.735,20.87
46.126,100,0,26.246,20.87
47.119,100,0,26.735,20.87
48.447,100,0,28.201,21.359
49.44,100,0,28.201,20.87
50.443,100,0,28.201,21.359
51.435,100,0,28.69,21.359
52.428,100,0,29.179,21.359
53.42,100,0,29.179,21.359
54.412,100,0,29.179,21.359
55.407,100,0,30.156,21.359
56.399,100,0,30.156,21.359
57.394,100,0,30.645,21.359
58.396,100,0,31.134,21.848
59.397,100,0,31.134,21.359
60.402,100,0,31.623,21.359
61.405,100,0,32.6,21.359
62.398,100,0,32.111,21.359
63.388,100,0,32.6,21.848
64.379,100,0,33.089,21.848
65.371,100,0,33.089,21.848
66.363,100,0,33.089,21.848
67.354,100,0,34.066,21.848
68.36,100,0,34.066,21.359
69.35,100,0,35.044,21.848
70.355,100,0,35.044,21.848
71.35,100,0,35.044,21.848
72.348,100,0,35.533,21.848
73.34,100,0,36.022,21.848
74.345,100,0,36.022,21.848
75.337,100,0,36.51,21.848
76.34,100,0,36.999,21.848
77.345,100,0,37.488,22.336
78.336,100,0,37.488,21.848
79.338,100,0,37.977,22.336
80.329,100,0,38.465,22.336
81.334,100,0,37.977,22.336
82.327,100,0,38.954,22.336
83.321,100,0,38.954,22.336
84.326,100,0,39.443,22.336
85.325,100,0,39.932,22.336
86.328,100,0,40.42,22.825
87.332,100,0,40.42,22.336
88.322,100,0,40.909,22.825
89.325,100,0,40.909,22.825
90.318,100,0,40.909,22.825
91.312,100,0,41.887,22.825
92.303,100,0,42.375,22.825
93.294,100,0,42.375,22.825
94.295,100,0,42.375,23.314
95.287,100,0,42.864,23.314
96.292,100,0,43.353,23.314
97.298,100,0,43.353,23.314
98.29,100,0,43.842,23.314
99.284,100,50,44.33,23.803
100.27,100,50,44.33,23.314
101.27,100,50,44.819,25.269
102.26,100,50,45.308,23.803
103.25,100,50,45.797,23.803
104.24,100,50,45.797,23.803
105.25,100,50,46.285,24.78
106.25,100,50,45.797,24.291
107.25,100,50,46.285,23.803
108.25,100,50,47.263,24.291
109.26,100,50,47.752,25.269
110.25,100,50,47.263,24.78
111.24,100,50,48.24,23.803
112.23,100,50,48.24,25.758
113.22,100,50,48.729,25.758
114.22,100,50,48.729,24.291
115.21,100,50,48.729,26.246
116.22,100,50,49.707,24.78
117.22,100,50,49.707,25.269
118.22,100,50,49.707,25.758
119.22,100,50,50.684,25.269
120.22,100,50,50.684,25.758
121.23,100,50,50.196,25.758
122.23,100,50,51.662,27.224
123.23,100,50,51.662,25.758
124.22,100,50,51.662,26.735
125.23,100,50,52.151,26.246
126.23,100,50,52.151,26.246
127.23,100,50,52.639,26.246
128.22,100,50,53.128,26.246
129.21,100,50,53.128,26.735
130.21,100,50,54.106,27.224
131.22,100,50,53.617,27.224
132.21,100,50,53.617,27.713
133.21,100,50,54.106,27.713
134.21,100,50,54.594,27.713
135.21,100,50,55.572,27.713
136.22,100,50,55.083,27.713
137.21,100,50,55.083,28.201
138.2,100,50,55.572,28.201
139.21,100,50,56.061,28.201
